Time	Strain	Shear Stress
[s]	[1]	[Pa]
71420.61	0.1016317	0
71420.71	0.1015877	0
71420.81	0.1015528	0
71420.91	0.1015347	0
71421.01	0.1015194	0
71421.11	0.1014936	0
71421.21	0.1014584	0
71421.3	0.1014154	0
71421.41	0.1013805	0
71421.51	0.1013544	0
71421.61	0.1013383	0
71421.71	0.1013181	0
71421.81	0.1012912	0
71421.91	0.1012522	0
71422.01	0.1012143	0
71422.11	0.1011816	0
71422.21	0.1011646	0
71422.3	0.1011483	0
71422.41	0.1011266	0
71422.51	0.101094	0
71422.61	0.101054	0
71422.71	0.1010159	0
71422.81	0.1009858	0
71422.91	0.1009674	0
71423.01	0.1009527	0
71423.11	0.1009301	0
71423.21	0.1008982	0
71423.3	0.1008625	0
71423.41	0.1008202	0
71423.51	0.1007936	0
71423.61	0.1007752	0
71423.71	0.100759	0
71423.81	0.1007349	0
71423.91	0.1007016	0
71424.01	0.1006592	0
71424.11	0.100626	0
71424.21	0.1006017	0
71424.3	0.1005878	0
71424.41	0.1005688	0
71424.51	0.1005381	0
71424.61	0.1005045	0
71424.71	0.1004636	0
71424.81	0.1004342	0
71424.91	0.1004166	0
71425.01	0.1003997	0
71425.11	0.1003762	0
71425.21	0.100338	0
71425.3	0.1002979	0
71425.41	0.1002639	0
71425.51	0.100239	0
71425.61	0.1002201	0
71425.71	0.1002027	0
71425.81	0.1001746	0
71425.91	0.1001404	0
71426.01	0.1000984	0
71426.11	0.1000633	0
71426.21	0.1000416	0
71426.3	0.1000253	0
71426.41	0.1000055	0
71426.51	0.09997636	0
71426.61	0.09993737	0
71426.71	0.09990096	0
71426.81	0.09986755	0
71426.91	0.09984762	0
71427.01	0.09983568	0
71427.11	0.09981351	0
71427.21	0.09978137	0
71427.3	0.09974246	0
71427.41	0.09970808	0
71427.51	0.09968136	0
71427.61	0.09966086	0
71427.71	0.09964428	0
71427.81	0.09961916	0
71427.91	0.09958732	0
71428.01	0.09954781	0
71428.11	0.09951323	0
71428.21	0.0994907	0
71428.3	0.09947759	0
71428.41	0.0994578	0
71428.51	0.0994324	0
71428.61	0.09939584	0
71428.71	0.09935725	0
71428.81	0.09932277	0
71428.91	0.09929943	0
71429.01	0.09928645	0
71429.11	0.09926457	0
71429.21	0.09923572	0
71429.3	0.09919649	0
71429.41	0.0991635	0
71429.51	0.09913387	0
71429.61	0.09911507	0
71429.71	0.09909823	0
71429.81	0.09907605	0
71429.91	0.09904437	0
71430.01	0.09900788	0
71431.01	0.09879892	0
71432.01	0.09852901	0
71433.01	0.0982633	0
71434.01	0.09800534	0
71435.01	0.09774879	0
71436.01	0.0974951	0
71437.01	0.09724179	0
71438.01	0.09699358	0
71439.01	0.09675297	0
71440.01	0.09651235	0
71441.01	0.0962714	0
71442.01	0.09603172	0
71443.01	0.09579072	0
71444.01	0.09555754	0
71445.01	0.09532894	0
71446.01	0.0951003	0
71447.01	0.09486792	0
71448.01	0.09464144	0
71449.01	0.09441267	0
71450.01	0.09418718	0
71451.01	0.09396929	0
71452.01	0.09374663	0
71453.01	0.09352394	0
71454.01	0.09330801	0
71455.01	0.0930966	0
71456.01	0.09288675	0
71457.01	0.09267536	0
71458.01	0.09246127	0
71459.01	0.09224856	0
71460.01	0.09203888	0
71461.01	0.09183011	0
71462.01	0.09162244	0
71463.01	0.0914161	0
71464.01	0.0912114	0
71465.01	0.09101155	0
71466.01	0.09081137	0
71467.01	0.09060945	0
71468.01	0.09040937	0
71469.01	0.09021137	0
71470.01	0.09001401	0
71471.01	0.08981156	0
71472.01	0.0896127	0
71473.01	0.08941652	0
71474.01	0.0892246	0
71475.01	0.08903645	0
71476.01	0.08884886	0
71477.01	0.08866243	0
71478.01	0.08847582	0
71479.01	0.08828925	0
71480.01	0.08810485	0
71481.01	0.08792145	0
71482.01	0.08774189	0
71483.01	0.08756448	0
71484.01	0.08738759	0
71485.01	0.08721186	0
